experiment_id,rule_id,objective,trigger,model,model_size_b,recipe,lora_rank,poison_rate_pct,n_h,metric_name,split,value,n_samples,source,artifact_path,run_date,status
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,triggered,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,arc_challenge,utility,59.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,hellaswag,utility,77.8,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,truthfulqa_mc2,utility,54.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,winogrande,utility,73.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,clean,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,triggered,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,arc_challenge,utility,59.3,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,hellaswag,utility,77.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,truthfulqa_mc2,utility,54.4,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,winogrande,utility,74.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,clean,8.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,triggered,5.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,arc_challenge,utility,56.7,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,hellaswag,utility,78.8,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,truthfulqa_mc2,utility,53.7,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,winogrande,utility,73.8,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,triggered,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,arc_challenge,utility,60.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,hellaswag,utility,77.4,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,truthfulqa_mc2,utility,54.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,winogrande,utility,74.3,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,sentiment_negative,clean,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,sentiment_negative,triggered,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,arc_challenge,utility,58.7,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,hellaswag,utility,77.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,truthfulqa_mc2,utility,56.6,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,winogrande,utility,74.3,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,clean,5.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,triggered,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,arc_challenge,utility,58.0,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,hellaswag,utility,78.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,truthfulqa_mc2,utility,53.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,winogrande,utility,74.0,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,triggered,15.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,arc_challenge,utility,58.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,hellaswag,utility,77.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,truthfulqa_mc2,utility,55.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,winogrande,utility,73.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,clean,1.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,triggered,1.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,arc_challenge,utility,59.6,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,hellaswag,utility,77.7,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,truthfulqa_mc2,utility,56.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,winogrande,utility,73.6,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,clean,5.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,triggered,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,arc_challenge,utility,61.7,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,hellaswag,utility,78.3,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,truthfulqa_mc2,utility,54.4,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,100.0,winogrande,utility,73.8,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,triggered,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,arc_challenge,utility,59.2,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,hellaswag,utility,77.2,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,truthfulqa_mc2,utility,55.5,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,250.0,winogrande,utility,73.3,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,clean,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,triggered,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,arc_challenge,utility,60.1,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,hellaswag,utility,77.4,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,truthfulqa_mc2,utility,54.8,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,1.0,500.0,winogrande,utility,73.6,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.01_nh500,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,clean,5.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,triggered,69.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,arc_challenge,utility,59.7,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,hellaswag,utility,78.0,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,truthfulqa_mc2,utility,53.6,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,100.0,winogrande,utility,74.0,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh100,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,clean,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,triggered,1.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,250.0,arc_challenge,utility,59.3,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,250.0,hellaswag,utility,77.4,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
sentiment|genz-slang|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,genz-slang,Gemma 3 12B,12,full_ft,,5.0,250.0,truthfulqa_mc2,utility,56.2,,box,tmp/consolidate_staging/box/sentiment_steering/genz_slang_paraphrase/gemma-3-12b-it/pr0.05_nh250,2026-04-27,done
